Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0417, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.5541, 479.6872, 37.5541, 284.8322, -181.3068, 284.8322, -181.3068, 388.3748, -241.6607, 460.2542, 418.4581, 179.3598, 42.4674, -74.0398, -172.9846, 209.1145, 142.9223, 174.2621, 115.4194, -54.9953, 77.2942, -123.5327, 73.0878, -196.7361, -201.5993, -138.9813, -17.416, 374.4736, 16.6885, 397.5165, 68.9991, -385.391, 97.2798, 550.6384, 325.953, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.8079, -532.2257, 38.8614, 177.4073, -5.1373, 395.1634, 27.5134, -572.5707, -22.3761, 177.3192, -9.5458, 197.5817, 7.9006, 197.5817, 7.9006, 101.3053, 71.541, 55.4007, -84.271, 242.7059, 86.1348, 162.9785, 50.8994, 82.28, 16.7331, -28.8421, 0.7283
0.0458, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.554, 479.6872, 37.554, 284.8322, -181.3068, 284.8322, -181.3068, 388.3748, -241.6608, 460.2542, 418.4581, 179.3598, 42.4674, -74.0398, -172.9846, 209.1145, 142.9223, 174.2621, 115.4194, -54.9953, 77.2942, -123.5327, 73.0878, -196.7362, -201.5994, -138.9813, -17.416, 374.4736, 16.6884, 397.5165, 68.9991, -385.391, 97.2799, 550.6384, 325.953, 96.2609, -80.975, 96.2609, -80.975, 391.977, 267.8079, -532.2258, 38.8613, 177.4073, -5.1373, 395.1634, 27.5134, -572.5707, -22.3761, 177.3191, -9.5458, 197.5817, 7.9005, 197.5817, 7.9005, 101.3053, 71.541, 55.4007, -84.271, 242.7059, 86.1348, 162.9785, 50.8994, 82.28, 16.7331, -28.8421, 0.7284
0.05, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6873, 37.5541, 479.6873, 37.5541, 284.8322, -181.3068, 284.8322, -181.3068, 388.3749, -241.6607, 460.2542, 418.4582, 179.3598, 42.4674, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7362, -201.5994, -138.9813, -17.4159, 374.4736, 16.6884, 397.5165, 68.9991, -385.3909, 97.28, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.8079, -532.2258, 38.8615, 177.4073, -5.1373, 395.1634, 27.5133, -572.5707, -22.376, 177.3191, -9.5459, 197.5817, 7.9005, 197.5817, 7.9005, 101.3053, 71.541, 55.4007, -84.2711, 242.7059, 86.1348, 162.9785, 50.8994, 82.28, 16.7331, -28.8421, 0.7284
0.0542, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6873, 37.554, 479.6873, 37.554, 284.8323, -181.3069, 284.8323, -181.3069, 388.3749, -241.6608, 460.2542, 418.4582, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7362, -201.5993, -138.9813, -17.4159, 374.4737, 16.6884, 397.5165, 68.9991, -385.391, 97.2799, 550.6385, 325.953, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.808, -532.2257, 38.8616, 177.4073, -5.1373, 395.1634, 27.5132, -572.5707, -22.3759, 177.3191, -9.5459, 197.5817, 7.9005, 197.5817, 7.9005, 101.3053, 71.541, 55.4007, -84.2711, 242.7059, 86.1348, 162.9785, 50.8994, 82.28, 16.7331, -28.8421, 0.7285
0.0583, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.554, 479.6872, 37.554, 284.8322, -181.3069, 284.8322, -181.3069, 388.3748, -241.6609, 460.2542, 418.4582, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7362, -201.5993, -138.9813, -17.4158, 374.4737, 16.6884, 397.5165, 68.999, -385.3911, 97.2799, 550.6385, 325.953, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.808, -532.2257, 38.8617, 177.4073, -5.1374, 395.1634, 27.5132, -572.5707, -22.3759, 177.3191, -9.5459, 197.5817, 7.9005, 197.5817, 7.9005, 101.3053, 71.541, 55.4007, -84.2711, 242.7059, 86.1348, 162.9785, 50.8994, 82.28, 16.7331, -28.8421, 0.7286
0.0625, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.554, 479.6872, 37.554, 284.8322, -181.3069, 284.8322, -181.3069, 388.3748, -241.6609, 460.2542, 418.4582, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7362, -201.5994, -138.9813, -17.4158, 374.4737, 16.6884, 397.5165, 68.9991, -385.3911, 97.2799, 550.6385, 325.953, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.808, -532.2258, 38.8617, 177.4073, -5.1374, 395.1634, 27.5132, -572.5707, -22.3759, 177.3191, -9.5459, 197.5817, 7.9005, 197.5817, 7.9005, 101.3052, 71.541, 55.4007, -84.2711, 242.7059, 86.1348, 162.9785, 50.8994, 82.28, 16.7331, -28.8421, 0.7286
0.0667, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.554, 479.6872, 37.554, 284.8322, -181.3068, 284.8322, -181.3068, 388.3748, -241.6608, 460.2542, 418.4582, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7362, -201.5994, -138.9813, -17.4158, 374.4737, 16.6884, 397.5165, 68.9991, -385.3911, 97.2799, 550.6385, 325.953, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.808, -532.2258, 38.8616, 177.4073, -5.1373, 395.1634, 27.5133, -572.5707, -22.3759, 177.3191, -9.5459, 197.5817, 7.9005, 197.5817, 7.9005, 101.3052, 71.541, 55.4007, -84.2711, 242.7059, 86.1348, 162.9785, 50.8994, 82.28, 16.7331, -28.8421, 0.7287
0.0708, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.554, 479.6872, 37.554, 284.8322, -181.3068, 284.8322, -181.3068, 388.3748, -241.6608, 460.2542, 418.4582, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7362, -201.5995, -138.9813, -17.4157, 374.4737, 16.6885, 397.5165, 68.9991, -385.3911, 97.2799, 550.6384, 325.953, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.808, -532.2258, 38.8615, 177.4073, -5.1373, 395.1634, 27.5133, -572.5707, -22.376, 177.3191, -9.5459, 197.5817, 7.9005, 197.5817, 7.9005, 101.3052, 71.541, 55.4007, -84.2711, 242.7059, 86.1348, 162.9785, 50.8994, 82.28, 16.7331, -28.8421, 0.7287
0.075, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.5541, 479.6872, 37.5541, 284.8322, -181.3068, 284.8322, -181.3068, 388.3748, -241.6608, 460.2542, 418.4582, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7362, -201.5995, -138.9813, -17.4157, 374.4737, 16.6885, 397.5165, 68.9991, -385.3911, 97.2798, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.808, -532.2258, 38.8615, 177.4073, -5.1373, 395.1634, 27.5133, -572.5707, -22.376, 177.3191, -9.5459, 197.5817, 7.9005, 197.5817, 7.9005, 101.3052, 71.5411, 55.4007, -84.2711, 242.7059, 86.1348, 162.9785, 50.8995, 82.28, 16.7332, -28.8421, 0.7288
0.0792, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.5541, 479.6872, 37.5541, 284.8322, -181.3068, 284.8322, -181.3068, 388.3748, -241.6608, 460.2542, 418.4582, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7362, -201.5995, -138.9813, -17.4157, 374.4737, 16.6885, 397.5165, 68.9991, -385.3911, 97.2798, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.808, -532.2258, 38.8614, 177.4073, -5.1373, 395.1634, 27.5133, -572.5707, -22.376, 177.3191, -9.5459, 197.5817, 7.9005, 197.5817, 7.9005, 101.3052, 71.5411, 55.4007, -84.2711, 242.7059, 86.1348, 162.9785, 50.8995, 82.28, 16.7332, -28.8421, 0.7289
0.0833, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.5541, 479.6872, 37.5541, 284.8322, -181.3068, 284.8322, -181.3068, 388.3748, -241.6607, 460.2542, 418.4583, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7362, -201.5996, -138.9813, -17.4156, 374.4737, 16.6885, 397.5165, 68.9991, -385.3911, 97.2798, 550.6384, 325.953, 96.2609, -80.975, 96.2609, -80.975, 391.9771, 267.808, -532.2258, 38.8614, 177.4073, -5.1373, 395.1634, 27.5134, -572.5707, -22.3761, 177.3191, -9.5458, 197.5817, 7.9006, 197.5817, 7.9006, 101.3052, 71.5411, 55.4007, -84.2711, 242.7059, 86.1349, 162.9785, 50.8995, 82.28, 16.7332, -28.8421, 0.7289
0.0875, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.5541, 479.6872, 37.5541, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2542, 418.4583, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7363, -201.5996, -138.9812, -17.4156, 374.4736, 16.6885, 397.5165, 68.9992, -385.3911, 97.2798, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.977, 267.808, -532.2258, 38.8614, 177.4073, -5.1373, 395.1633, 27.5134, -572.5706, -22.3761, 177.3191, -9.5458, 197.5817, 7.9006, 197.5817, 7.9006, 101.3052, 71.5411, 55.4007, -84.2711, 242.7059, 86.1349, 162.9785, 50.8995, 82.28, 16.7332, -28.8421, 0.729
0.0917, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.5542, 479.6872, 37.5542, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2542, 418.4583, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7363, -201.5996, -138.9812, -17.4156, 374.4736, 16.6886, 397.5164, 68.9992, -385.391, 97.2797, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.977, 267.808, -532.2259, 38.8613, 177.4073, -5.1373, 395.1633, 27.5134, -572.5706, -22.3761, 177.3191, -9.5458, 197.5817, 7.9006, 197.5817, 7.9006, 101.3052, 71.5411, 55.4007, -84.2711, 242.7059, 86.1349, 162.9785, 50.8995, 82.28, 16.7332, -28.8421, 0.729
0.0958, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.5542, 479.6872, 37.5542, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2542, 418.4583, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7363, -201.5996, -138.9812, -17.4156, 374.4736, 16.6886, 397.5165, 68.9992, -385.391, 97.2797, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.977, 267.808, -532.2259, 38.8613, 177.4073, -5.1373, 395.1633, 27.5134, -572.5706, -22.3761, 177.3191, -9.5458, 197.5817, 7.9006, 197.5817, 7.9006, 101.3052, 71.5411, 55.4007, -84.2711, 242.7059, 86.1349, 162.9785, 50.8995, 82.28, 16.7332, -28.8421, 0.729
0.1, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6872, 37.5542, 479.6872, 37.5542, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2542, 418.4583, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7363, -201.5997, -138.9812, -17.4155, 374.4736, 16.6886, 397.5164, 68.9992, -385.391, 97.2797, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.977, 267.808, -532.226, 38.8613, 177.4073, -5.1373, 395.1633, 27.5134, -572.5706, -22.3762, 177.3191, -9.5458, 197.5817, 7.9006, 197.5817, 7.9006, 101.3052, 71.5411, 55.4007, -84.2711, 242.7059, 86.1349, 162.9785, 50.8995, 82.28, 16.7332, -28.8421, 0.7291
0.1042, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6871, 37.5542, 479.6871, 37.5542, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2542, 418.4583, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7363, -201.5997, -138.9812, -17.4155, 374.4736, 16.6886, 397.5164, 68.9992, -385.391, 97.2797, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.977, 267.808, -532.226, 38.8613, 177.4073, -5.1373, 395.1633, 27.5134, -572.5706, -22.3762, 177.3191, -9.5458, 197.5817, 7.9006, 197.5817, 7.9006, 101.3052, 71.5411, 55.4007, -84.2711, 242.7059, 86.1349, 162.9785, 50.8995, 82.28, 16.7332, -28.8421, 0.7291
0.1083, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6871, 37.5542, 479.6871, 37.5542, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2541, 418.4583, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7364, -201.5997, -138.9812, -17.4155, 374.4736, 16.6886, 397.5164, 68.9992, -385.391, 97.2797, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.977, 267.8081, -532.2261, 38.8613, 177.4073, -5.1373, 395.1633, 27.5134, -572.5706, -22.3762, 177.3191, -9.5458, 197.5816, 7.9006, 197.5816, 7.9006, 101.3052, 71.5411, 55.4006, -84.2711, 242.7058, 86.1349, 162.9785, 50.8996, 82.28, 16.7332, -28.8421, 0.7291
0.1125, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6871, 37.5542, 479.6871, 37.5542, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2542, 418.4583, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2944, -123.5327, 73.0878, -196.7364, -201.5997, -138.9812, -17.4155, 374.4736, 16.6886, 397.5164, 68.9992, -385.391, 97.2797, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.977, 267.808, -532.2261, 38.8613, 177.4073, -5.1373, 395.1633, 27.5134, -572.5706, -22.3762, 177.3191, -9.5458, 197.5817, 7.9006, 197.5817, 7.9006, 101.3052, 71.5411, 55.4007, -84.2711, 242.7059, 86.1349, 162.9785, 50.8996, 82.28, 16.7332, -28.8421, 0.7292
0.1167, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6871, 37.5542, 479.6871, 37.5542, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6606, 460.2542, 418.4583, 179.3598, 42.4673, -74.0398, -172.9844, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2943, -123.5327, 73.0878, -196.7364, -201.5997, -138.9812, -17.4155, 374.4736, 16.6886, 397.5164, 68.9992, -385.391, 97.2797, 550.6384, 325.9532, 96.2609, -80.975, 96.2609, -80.975, 391.977, 267.808, -532.2261, 38.8613, 177.4073, -5.1373, 395.1633, 27.5135, -572.5706, -22.3762, 177.3191, -9.5458, 197.5817, 7.9006, 197.5817, 7.9006, 101.3052, 71.5411, 55.4006, -84.2711, 242.7059, 86.1349, 162.9785, 50.8996, 82.28, 16.7333, -28.8421, 0.7292
0.1208, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6871, 37.5542, 479.6871, 37.5542, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2541, 418.4583, 179.3598, 42.4673, -74.0398, -172.9844, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2944, -123.5327, 73.0878, -196.7365, -201.5998, -138.9812, -17.4155, 374.4736, 16.6886, 397.5164, 68.9992, -385.391, 97.2797, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.9769, 267.808, -532.2263, 38.8612, 177.4073, -5.1373, 395.1633, 27.5134, -572.5706, -22.3762, 177.3191, -9.5458, 197.5816, 7.9006, 197.5816, 7.9006, 101.3052, 71.5411, 55.4006, -84.2711, 242.7058, 86.1349, 162.9785, 50.8996, 82.28, 16.7332, -28.8421, 0.7292
0.125, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6871, 37.5541, 479.6871, 37.5541, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2541, 418.4583, 179.3598, 42.4673, -74.0398, -172.9845, 209.1145, 142.9224, 174.2621, 115.4194, -54.9953, 77.2944, -123.5327, 73.0878, -196.7365, -201.5997, -138.9812, -17.4155, 374.4736, 16.6885, 397.5164, 68.9991, -385.391, 97.2798, 550.6384, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.9769, 267.808, -532.2263, 38.8613, 177.4073, -5.1373, 395.1633, 27.5134, -572.5706, -22.3761, 177.3191, -9.5458, 197.5816, 7.9006, 197.5816, 7.9006, 101.3052, 71.5411, 55.4006, -84.2712, 242.7059, 86.1349, 162.9785, 50.8996, 82.28, 16.7332, -28.8421, 0.7292
0.1292, 1.02, 1.02, 1.0156, 1.0169, 1.0511, 0.981, 1.04, 1.0066, 0.9558, 0.9757, 0.9884, 0.9872, 1.0258, 1.0353, 1.0358, 1.0336, 1.0322, 1.0206, 1.0426, 0.9933, 0.986, 1.04, 0.9858, 479.6871, 37.5542, 479.6871, 37.5542, 284.8322, -181.3067, 284.8322, -181.3067, 388.3748, -241.6607, 460.2541, 418.4583, 179.3598, 42.4673, -74.0398, -172.9844, 209.1144, 142.9224, 174.262, 115.4194, -54.9953, 77.2944, -123.5327, 73.0878, -196.7365, -201.5997, -138.9812, -17.4155, 374.4736, 16.6886, 397.5164, 68.9992, -385.391, 97.2797, 550.6383, 325.9531, 96.2609, -80.975, 96.2609, -80.975, 391.9769, 267.8081, -532.2261, 38.8614, 177.4072, -5.1373, 395.1633, 27.5134, -572.5705, -22.3762, 177.3191, -9.5458, 197.5816, 7.9006, 197.5816, 7.9006, 101.3052, 71.5411, 55.4006, -84.2711, 242.7058, 86.1349, 162.9785, 50.8996, 82.28, 16.7333, -28.8421, 0.7292
