Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0417, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0458, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.05, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0542, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0583, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0625, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0667, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0708, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.075, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0792, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0833, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0875, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0917, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.0958, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.1, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.1042, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.1083, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.1125, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.1167, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.1208, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.125, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
0.1292, 1.02, 1.02, 1.0139, 1.008, 1.041, 0.9694, 1.04, 0.9975, 0.9408, 0.9693, 0.98, 0.9946, 1.0416, 1.0321, 1.0313, 1.0288, 1.0232, 1.0107, 1.0326, 0.9805, 0.9728, 1.04, 0.9715, 504.8029, 51.6745, 504.8029, 51.6745, 298.6584, -163.8423, 298.6584, -163.8423, 410.804, -253.0229, 502.4502, 431.3445, 166.8898, 45.8374, -76.5486, -169.5386, 226.2911, 144.7879, 188.5759, 117.0443, -58.814, 76.8391, -115.4533, 79.5741, -225.5013, -288.3421, -160.4244, -6.3205, 385.9079, 54.66, 428.477, 91.5446, -405.5789, 21.852, 549.2648, 359.515, 87.2403, -92.8202, 87.2403, -92.8202, 421.9587, 279.0111, -560.0278, -75.0355, 187.4762, 3.9029, 418.1764, 48.6028, -605.6525, -52.5057, 187.3772, -1.0486, 209.0882, 17.646, 209.0882, 17.646, 108.6209, 76.6842, 59.2413, -83.4039, 257.8872, 95.8632, 170.474, 56.7203, 82.0326, 18.0354, -60.7614, 3.3257
