Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 ', VARS 3008 TO 3018 CKT '1 '
0.0417, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0102, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3324, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.6021, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.1949, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3292, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0358
0.0458, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0102, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3324, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.6021, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.1949, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3292, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0358
0.05, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0102, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3324, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.1949, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3292, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0358
0.0542, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0102, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.1949, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3292, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0358
0.0583, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0102, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3324, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.1949, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3292, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.0625, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0102, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3324, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.1949, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3292, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.0667, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0102, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.1949, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3292, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.0708, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0102, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.075, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0102, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.0792, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.0833, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.0875, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.0917, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.0958, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.1, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.1042, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.1083, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.1125, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.1167, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.1208, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.125, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
0.1292, 1.02, 1.02, 1.0248, 1.0409, 1.078, 1.0195, 1.0587, 1.032, 0.9864, 1.0084, 1.0267, 1.026, 1.0381, 1.0425, 1.0463, 1.0445, 1.0541, 1.0438, 1.0685, 1.0214, 1.0186, 1.04, 1.0166, 439.5043, -33.2901, 439.5043, -33.2901, 262.5885, -219.3717, 262.5885, -219.3717, 352.7112, -308.7903, 404.6608, 391.7082, 193.0103, 27.5525, -75.9707, -172.6791, 171.512, 120.3555, 142.9266, 96.4227, -55.8359, 88.6914, -118.4254, 94.251, -222.7122, -203.3323, -130.9019, 6.6869, 360.1055, -13.5023, 344.0121, 18.1818, -353.166, 126.6857, 550.3075, 299.602, 89.7183, -99.9949, 89.7183, -99.9949, 340.1741, 247.0352, -487.7499, 30.195, 162.3031, -27.6171, 357.8641, -21.3622, -520.1672, 48.9793, 162.2283, -31.3581, 178.9321, -15.4114, 178.9321, -15.4114, 84.5786, 64.9015, 56.3056, -95.5971, 216.032, 69.3291, 134.1634, 33.9922, 51.5151, 2.6522, -78.2388, 5.0357
